query_id,query,positive_standard,positive_title,specificity,style,hard_negative_codes,review_status,review_notes
rq_is_1363_part_3_2002_09,"Find the standard that covers product grade C hexagon nuts, hexagon nuts with thread diameters from M5 to M64",IS 1363 (Part 3): 2002,ISO 4034 : 1999,specific,technical_natural,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002;IS 2016: 1967,pending,
rq_is_1363_part_3_2002_10,Need compliant product grade C hexagon nuts for threaded nut fasteners,IS 1363 (Part 3): 2002,ISO 4034 : 1999,general_but_sufficient,general_natural,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002;IS 2016: 1967,pending,
rq_is_1363_part_3_2002_11,Which IS should I use for product grade C hexagon nuts when the job is threaded nut fasteners?,IS 1363 (Part 3): 2002,ISO 4034 : 1999,specific,conversational,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002;IS 2016: 1967,pending,
rq_is_1363_part_3_2002_12,Standard selection for threaded nut fasteners: product grade C hexagon nuts with hexagon nuts with thread diameters from M5 to M64,IS 1363 (Part 3): 2002,ISO 4034 : 1999,specific,use_case,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002;IS 2016: 1967,pending,
rq_is_1364_part_1_2002_01,Require product grade A and B hexagon head bolts for threaded bolt fasteners where the distinguishing feature is grade A bolts for smaller thread and length ranges and grade B otherwise,IS 1364 (Part 1): 2002,ISO 4014 : 1999,specific,formal,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 2016: 1967,pending,
rq_is_1364_part_1_2002_02,Procure product grade A and B hexagon head bolts for threaded bolt fasteners; material or form should be fastener steel,IS 1364 (Part 1): 2002,ISO 4014 : 1999,specific,procurement,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 2016: 1967,pending,
rq_is_1364_part_1_2002_03,Need an Indian Standard for product grade A and B hexagon head bolts used in threaded bolt fasteners with grade A bolts for smaller thread and length ranges and grade B otherwise,IS 1364 (Part 1): 2002,ISO 4014 : 1999,specific,technical_natural,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 2016: 1967,pending,
rq_is_1364_part_1_2002_04,Looking for product grade A and B hexagon head bolts suited to threaded bolt fasteners,IS 1364 (Part 1): 2002,ISO 4014 : 1999,general_but_sufficient,general_natural,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 2016: 1967,pending,
rq_is_1364_part_1_2002_05,"We need product grade A and B hexagon head bolts for threaded bolt fasteners, especially grade A bolts for smaller thread and length ranges and grade B otherwise",IS 1364 (Part 1): 2002,ISO 4014 : 1999,general_but_sufficient,conversational,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 2016: 1967,pending,
rq_is_1364_part_1_2002_06,Select the standard for selecting higher product grade hexagon head bolts,IS 1364 (Part 1): 2002,ISO 4014 : 1999,specific,use_case,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 2016: 1967,pending,
rq_is_1364_part_1_2002_07,Specification needed for fastener steel product grade A and B hexagon head bolts in threaded bolt fasteners,IS 1364 (Part 1): 2002,ISO 4014 : 1999,specific,formal,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 2016: 1967,pending,
rq_is_1364_part_1_2002_08,Purchase requirement for product grade A and B hexagon head bolts covering threaded bolt fasteners,IS 1364 (Part 1): 2002,ISO 4014 : 1999,general_but_sufficient,procurement,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 2016: 1967,pending,
rq_is_1364_part_1_2002_09,"Find the standard that covers product grade A and B hexagon head bolts, grade A bolts for smaller thread and length ranges and grade B otherwise",IS 1364 (Part 1): 2002,ISO 4014 : 1999,specific,technical_natural,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 2016: 1967,pending,
rq_is_1364_part_1_2002_10,Need compliant product grade A and B hexagon head bolts for threaded bolt fasteners,IS 1364 (Part 1): 2002,ISO 4014 : 1999,general_but_sufficient,general_natural,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 2016: 1967,pending,
rq_is_1364_part_1_2002_11,Which IS should I use for product grade A and B hexagon head bolts when the job is threaded bolt fasteners?,IS 1364 (Part 1): 2002,ISO 4014 : 1999,specific,conversational,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 2016: 1967,pending,
rq_is_1364_part_1_2002_12,Standard selection for threaded bolt fasteners: product grade A and B hexagon head bolts with grade A bolts for smaller thread and length ranges and grade B otherwise,IS 1364 (Part 1): 2002,ISO 4014 : 1999,specific,use_case,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 2016: 1967,pending,
rq_is_1365_1978_01,Require slotted countersunk head screws for slotted countersunk screw fastening where the distinguishing feature is slotted countersunk head form,IS 1365: 1978,SLOTTED COUNTERSUNK HEAD SCREWS,specific,formal,IS 2016: 1967;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002,pending,
rq_is_1365_1978_02,Procure slotted countersunk head screws for slotted countersunk screw fastening; material or form should be fastener steel,IS 1365: 1978,SLOTTED COUNTERSUNK HEAD SCREWS,specific,procurement,IS 2016: 1967;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002,pending,
rq_is_1365_1978_03,Need an Indian Standard for slotted countersunk head screws used in slotted countersunk screw fastening with slotted countersunk head form,IS 1365: 1978,SLOTTED COUNTERSUNK HEAD SCREWS,specific,technical_natural,IS 2016: 1967;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002,pending,
rq_is_1365_1978_04,Looking for slotted countersunk head screws suited to slotted countersunk screw fastening,IS 1365: 1978,SLOTTED COUNTERSUNK HEAD SCREWS,general_but_sufficient,general_natural,IS 2016: 1967;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002,pending,
rq_is_1365_1978_05,"We need slotted countersunk head screws for slotted countersunk screw fastening, especially slotted countersunk head form",IS 1365: 1978,SLOTTED COUNTERSUNK HEAD SCREWS,general_but_sufficient,conversational,IS 2016: 1967;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002,pending,
rq_is_1365_1978_06,Select the standard for fastening work requiring slotted countersunk head screws,IS 1365: 1978,SLOTTED COUNTERSUNK HEAD SCREWS,specific,use_case,IS 2016: 1967;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002,pending,
rq_is_1365_1978_07,Specification needed for fastener steel slotted countersunk head screws in slotted countersunk screw fastening,IS 1365: 1978,SLOTTED COUNTERSUNK HEAD SCREWS,specific,formal,IS 2016: 1967;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002,pending,
rq_is_1365_1978_08,Purchase requirement for slotted countersunk head screws covering slotted countersunk screw fastening,IS 1365: 1978,SLOTTED COUNTERSUNK HEAD SCREWS,general_but_sufficient,procurement,IS 2016: 1967;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002,pending,
rq_is_1365_1978_09,"Find the standard that covers slotted countersunk head screws, slotted countersunk head form",IS 1365: 1978,SLOTTED COUNTERSUNK HEAD SCREWS,specific,technical_natural,IS 2016: 1967;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002,pending,
rq_is_1365_1978_10,Need compliant slotted countersunk head screws for slotted countersunk screw fastening,IS 1365: 1978,SLOTTED COUNTERSUNK HEAD SCREWS,general_but_sufficient,general_natural,IS 2016: 1967;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002,pending,
rq_is_1365_1978_11,Which IS should I use for slotted countersunk head screws when the job is slotted countersunk screw fastening?,IS 1365: 1978,SLOTTED COUNTERSUNK HEAD SCREWS,specific,conversational,IS 2016: 1967;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002,pending,
rq_is_1365_1978_12,Standard selection for slotted countersunk screw fastening: slotted countersunk head screws with slotted countersunk head form,IS 1365: 1978,SLOTTED COUNTERSUNK HEAD SCREWS,specific,use_case,IS 2016: 1967;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002,pending,
rq_is_2016_1967_01,Require plain washers for washers for bolts and screws where the distinguishing feature is machined or punched washer forms,IS 2016: 1967,PLAIN WASHERS,specific,formal,IS 1365: 1978;IS 1364 (Part 1): 2002;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002,pending,
rq_is_2016_1967_02,Procure plain washers for washers for bolts and screws; material or form should be fastener steel,IS 2016: 1967,PLAIN WASHERS,specific,procurement,IS 1365: 1978;IS 1364 (Part 1): 2002;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002,pending,
rq_is_2016_1967_03,Need an Indian Standard for plain washers used in washers for bolts and screws with machined or punched washer forms,IS 2016: 1967,PLAIN WASHERS,specific,technical_natural,IS 1365: 1978;IS 1364 (Part 1): 2002;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002,pending,
rq_is_2016_1967_04,Looking for plain washers suited to washers for bolts and screws,IS 2016: 1967,PLAIN WASHERS,general_but_sufficient,general_natural,IS 1365: 1978;IS 1364 (Part 1): 2002;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002,pending,
rq_is_2016_1967_05,"We need plain washers for washers for bolts and screws, especially machined or punched washer forms",IS 2016: 1967,PLAIN WASHERS,general_but_sufficient,conversational,IS 1365: 1978;IS 1364 (Part 1): 2002;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002,pending,
rq_is_2016_1967_06,Select the standard for supplying plain washers for general purpose bolts and screws,IS 2016: 1967,PLAIN WASHERS,specific,use_case,IS 1365: 1978;IS 1364 (Part 1): 2002;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002,pending,
rq_is_2016_1967_07,Specification needed for fastener steel plain washers in washers for bolts and screws,IS 2016: 1967,PLAIN WASHERS,specific,formal,IS 1365: 1978;IS 1364 (Part 1): 2002;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002,pending,
rq_is_2016_1967_08,Purchase requirement for plain washers covering washers for bolts and screws,IS 2016: 1967,PLAIN WASHERS,general_but_sufficient,procurement,IS 1365: 1978;IS 1364 (Part 1): 2002;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002,pending,
rq_is_2016_1967_09,"Find the standard that covers plain washers, machined or punched washer forms",IS 2016: 1967,PLAIN WASHERS,specific,technical_natural,IS 1365: 1978;IS 1364 (Part 1): 2002;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002,pending,
rq_is_2016_1967_10,Need compliant plain washers for washers for bolts and screws,IS 2016: 1967,PLAIN WASHERS,general_but_sufficient,general_natural,IS 1365: 1978;IS 1364 (Part 1): 2002;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002,pending,
rq_is_2016_1967_11,Which IS should I use for plain washers when the job is washers for bolts and screws?,IS 2016: 1967,PLAIN WASHERS,specific,conversational,IS 1365: 1978;IS 1364 (Part 1): 2002;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002,pending,
rq_is_2016_1967_12,Standard selection for washers for bolts and screws: plain washers with machined or punched washer forms,IS 2016: 1967,PLAIN WASHERS,specific,use_case,IS 1365: 1978;IS 1364 (Part 1): 2002;IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002,pending,
rq_is_3757_1985_01,Require high strength structural steel bolts for structural steel joints where the distinguishing feature is large series hexagon bolts in property classes 8.8 and 10.9,IS 3757: 1985,HIGH STRENGTH STRUCTURAL BOLTS,specific,formal,IS 2016: 1967;IS 1364 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1365: 1978,pending,
rq_is_3757_1985_02,Procure high strength structural steel bolts for structural steel joints; material or form should be steel,IS 3757: 1985,HIGH STRENGTH STRUCTURAL BOLTS,specific,procurement,IS 2016: 1967;IS 1364 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1365: 1978,pending,
rq_is_3757_1985_03,Need an Indian Standard for high strength structural steel bolts used in structural steel joints with large series hexagon bolts in property classes 8.8 and 10.9,IS 3757: 1985,HIGH STRENGTH STRUCTURAL BOLTS,specific,technical_natural,IS 2016: 1967;IS 1364 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1365: 1978,pending,
rq_is_3757_1985_04,Looking for high strength structural steel bolts suited to structural steel joints,IS 3757: 1985,HIGH STRENGTH STRUCTURAL BOLTS,general_but_sufficient,general_natural,IS 2016: 1967;IS 1364 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1365: 1978,pending,
rq_is_3757_1985_05,"We need high strength structural steel bolts for structural steel joints, especially large series hexagon bolts in property classes 8.8 and 10.9",IS 3757: 1985,HIGH STRENGTH STRUCTURAL BOLTS,general_but_sufficient,conversational,IS 2016: 1967;IS 1364 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1365: 1978,pending,
rq_is_3757_1985_06,Select the standard for steel structure joints needing high strength structural bolts,IS 3757: 1985,HIGH STRENGTH STRUCTURAL BOLTS,specific,use_case,IS 2016: 1967;IS 1364 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1365: 1978,pending,
rq_is_3757_1985_07,Specification needed for steel high strength structural steel bolts in structural steel joints,IS 3757: 1985,HIGH STRENGTH STRUCTURAL BOLTS,specific,formal,IS 2016: 1967;IS 1364 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1365: 1978,pending,
rq_is_3757_1985_08,Purchase requirement for high strength structural steel bolts covering structural steel joints,IS 3757: 1985,HIGH STRENGTH STRUCTURAL BOLTS,general_but_sufficient,procurement,IS 2016: 1967;IS 1364 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1365: 1978,pending,
rq_is_3757_1985_09,"Find the standard that covers high strength structural steel bolts, large series hexagon bolts in property classes 8.8 and 10.9",IS 3757: 1985,HIGH STRENGTH STRUCTURAL BOLTS,specific,technical_natural,IS 2016: 1967;IS 1364 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1365: 1978,pending,
rq_is_3757_1985_10,Need compliant high strength structural steel bolts for structural steel joints,IS 3757: 1985,HIGH STRENGTH STRUCTURAL BOLTS,general_but_sufficient,general_natural,IS 2016: 1967;IS 1364 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1365: 1978,pending,
rq_is_3757_1985_11,Which IS should I use for high strength structural steel bolts when the job is structural steel joints?,IS 3757: 1985,HIGH STRENGTH STRUCTURAL BOLTS,specific,conversational,IS 2016: 1967;IS 1364 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1365: 1978,pending,
rq_is_3757_1985_12,Standard selection for structural steel joints: high strength structural steel bolts with large series hexagon bolts in property classes 8.8 and 10.9,IS 3757: 1985,HIGH STRENGTH STRUCTURAL BOLTS,specific,use_case,IS 2016: 1967;IS 1364 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1365: 1978,pending,
rq_is_5312_part_1_2004_01,Require single-door swing check reflux valves for water works where the distinguishing feature is single-door swing check reflux valve construction,IS 5312 (Part 1): 2004,SWING CHECK TYPE REFLUX,specific,formal,IS 5312 (Part 2): 1986;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_5312_part_1_2004_02,Procure single-door swing check reflux valves for water works; material or form should be flanged valve assembly,IS 5312 (Part 1): 2004,SWING CHECK TYPE REFLUX,specific,procurement,IS 5312 (Part 2): 1986;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_5312_part_1_2004_03,Need an Indian Standard for single-door swing check reflux valves used in water works with single-door swing check reflux valve construction,IS 5312 (Part 1): 2004,SWING CHECK TYPE REFLUX,specific,technical_natural,IS 5312 (Part 2): 1986;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_5312_part_1_2004_04,Looking for single-door swing check reflux valves suited to water works,IS 5312 (Part 1): 2004,SWING CHECK TYPE REFLUX,general_but_sufficient,general_natural,IS 5312 (Part 2): 1986;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_5312_part_1_2004_05,"We need single-door swing check reflux valves for water works, especially single-door swing check reflux valve construction",IS 5312 (Part 1): 2004,SWING CHECK TYPE REFLUX,general_but_sufficient,conversational,IS 5312 (Part 2): 1986;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_5312_part_1_2004_06,Select the standard for a water-works line using single-door swing check reflux valves,IS 5312 (Part 1): 2004,SWING CHECK TYPE REFLUX,specific,use_case,IS 5312 (Part 2): 1986;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_5312_part_1_2004_07,Specification needed for flanged valve assembly single-door swing check reflux valves in water works,IS 5312 (Part 1): 2004,SWING CHECK TYPE REFLUX,specific,formal,IS 5312 (Part 2): 1986;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_5312_part_1_2004_08,Purchase requirement for single-door swing check reflux valves covering water works,IS 5312 (Part 1): 2004,SWING CHECK TYPE REFLUX,general_but_sufficient,procurement,IS 5312 (Part 2): 1986;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_5312_part_1_2004_09,"Find the standard that covers single-door swing check reflux valves, single-door swing check reflux valve construction",IS 5312 (Part 1): 2004,SWING CHECK TYPE REFLUX,specific,technical_natural,IS 5312 (Part 2): 1986;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_5312_part_1_2004_10,Need compliant single-door swing check reflux valves for water works,IS 5312 (Part 1): 2004,SWING CHECK TYPE REFLUX,general_but_sufficient,general_natural,IS 5312 (Part 2): 1986;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_5312_part_1_2004_11,Which IS should I use for single-door swing check reflux valves when the job is water works?,IS 5312 (Part 1): 2004,SWING CHECK TYPE REFLUX,specific,conversational,IS 5312 (Part 2): 1986;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_5312_part_1_2004_12,Standard selection for water works: single-door swing check reflux valves with single-door swing check reflux valve construction,IS 5312 (Part 1): 2004,SWING CHECK TYPE REFLUX,specific,use_case,IS 5312 (Part 2): 1986;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_5312_part_2_1986_01,Require multi-door swing check reflux valves for water works where the distinguishing feature is multi-door swing check reflux valve construction,IS 5312 (Part 2): 1986,SWING CHECK TYPE REFLUX,specific,formal,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9739: 1981,pending,
rq_is_5312_part_2_1986_02,Procure multi-door swing check reflux valves for water works; material or form should be flanged valve assembly,IS 5312 (Part 2): 1986,SWING CHECK TYPE REFLUX,specific,procurement,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9739: 1981,pending,
rq_is_5312_part_2_1986_03,Need an Indian Standard for multi-door swing check reflux valves used in water works with multi-door swing check reflux valve construction,IS 5312 (Part 2): 1986,SWING CHECK TYPE REFLUX,specific,technical_natural,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9739: 1981,pending,
rq_is_5312_part_2_1986_04,Looking for multi-door swing check reflux valves suited to water works,IS 5312 (Part 2): 1986,SWING CHECK TYPE REFLUX,general_but_sufficient,general_natural,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9739: 1981,pending,
rq_is_5312_part_2_1986_05,"We need multi-door swing check reflux valves for water works, especially multi-door swing check reflux valve construction",IS 5312 (Part 2): 1986,SWING CHECK TYPE REFLUX,general_but_sufficient,conversational,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9739: 1981,pending,
rq_is_5312_part_2_1986_06,Select the standard for a water-works line using multi-door swing check reflux valves,IS 5312 (Part 2): 1986,SWING CHECK TYPE REFLUX,specific,use_case,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9739: 1981,pending,
rq_is_5312_part_2_1986_07,Specification needed for flanged valve assembly multi-door swing check reflux valves in water works,IS 5312 (Part 2): 1986,SWING CHECK TYPE REFLUX,specific,formal,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9739: 1981,pending,
rq_is_5312_part_2_1986_08,Purchase requirement for multi-door swing check reflux valves covering water works,IS 5312 (Part 2): 1986,SWING CHECK TYPE REFLUX,general_but_sufficient,procurement,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9739: 1981,pending,
rq_is_5312_part_2_1986_09,"Find the standard that covers multi-door swing check reflux valves, multi-door swing check reflux valve construction",IS 5312 (Part 2): 1986,SWING CHECK TYPE REFLUX,specific,technical_natural,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9739: 1981,pending,
rq_is_5312_part_2_1986_10,Need compliant multi-door swing check reflux valves for water works,IS 5312 (Part 2): 1986,SWING CHECK TYPE REFLUX,general_but_sufficient,general_natural,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9739: 1981,pending,
rq_is_5312_part_2_1986_11,Which IS should I use for multi-door swing check reflux valves when the job is water works?,IS 5312 (Part 2): 1986,SWING CHECK TYPE REFLUX,specific,conversational,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9739: 1981,pending,
rq_is_5312_part_2_1986_12,Standard selection for water works: multi-door swing check reflux valves with multi-door swing check reflux valve construction,IS 5312 (Part 2): 1986,SWING CHECK TYPE REFLUX,specific,use_case,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9739: 1981,pending,
rq_is_9338_1984_01,"Require cast iron screw-down stop valves for water supply where the distinguishing feature is globe, angle, oblique, or stop-and-check valve types",IS 9338: 1984,CAST IRON SCREW-DOWN STOP VALVES AND,specific,formal,IS 14846: 2000;IS 5312 (Part 2): 1986;IS 5312 (Part 1): 2004;IS 14845: 2000,pending,
rq_is_9338_1984_02,Procure cast iron screw-down stop valves for water supply; material or form should be cast iron,IS 9338: 1984,CAST IRON SCREW-DOWN STOP VALVES AND,specific,procurement,IS 14846: 2000;IS 5312 (Part 2): 1986;IS 5312 (Part 1): 2004;IS 14845: 2000,pending,
rq_is_9338_1984_03,"Need an Indian Standard for cast iron screw-down stop valves used in water supply with globe, angle, oblique, or stop-and-check valve types",IS 9338: 1984,CAST IRON SCREW-DOWN STOP VALVES AND,specific,technical_natural,IS 14846: 2000;IS 5312 (Part 2): 1986;IS 5312 (Part 1): 2004;IS 14845: 2000,pending,
rq_is_9338_1984_04,Looking for cast iron screw-down stop valves suited to water supply,IS 9338: 1984,CAST IRON SCREW-DOWN STOP VALVES AND,general_but_sufficient,general_natural,IS 14846: 2000;IS 5312 (Part 2): 1986;IS 5312 (Part 1): 2004;IS 14845: 2000,pending,
rq_is_9338_1984_05,"We need cast iron screw-down stop valves for water supply, especially globe, angle, oblique, or stop-and-check valve types",IS 9338: 1984,CAST IRON SCREW-DOWN STOP VALVES AND,general_but_sufficient,conversational,IS 14846: 2000;IS 5312 (Part 2): 1986;IS 5312 (Part 1): 2004;IS 14845: 2000,pending,
rq_is_9338_1984_06,Select the standard for water supply service requiring cast iron screw-down stop valves,IS 9338: 1984,CAST IRON SCREW-DOWN STOP VALVES AND,specific,use_case,IS 14846: 2000;IS 5312 (Part 2): 1986;IS 5312 (Part 1): 2004;IS 14845: 2000,pending,
rq_is_9338_1984_07,Specification needed for cast iron cast iron screw-down stop valves in water supply,IS 9338: 1984,CAST IRON SCREW-DOWN STOP VALVES AND,specific,formal,IS 14846: 2000;IS 5312 (Part 2): 1986;IS 5312 (Part 1): 2004;IS 14845: 2000,pending,
rq_is_9338_1984_08,Purchase requirement for cast iron screw-down stop valves covering water supply,IS 9338: 1984,CAST IRON SCREW-DOWN STOP VALVES AND,general_but_sufficient,procurement,IS 14846: 2000;IS 5312 (Part 2): 1986;IS 5312 (Part 1): 2004;IS 14845: 2000,pending,
rq_is_9338_1984_09,"Find the standard that covers cast iron screw-down stop valves, globe, angle, oblique, or stop-and-check valve types",IS 9338: 1984,CAST IRON SCREW-DOWN STOP VALVES AND,specific,technical_natural,IS 14846: 2000;IS 5312 (Part 2): 1986;IS 5312 (Part 1): 2004;IS 14845: 2000,pending,
rq_is_9338_1984_10,Need compliant cast iron screw-down stop valves for water supply,IS 9338: 1984,CAST IRON SCREW-DOWN STOP VALVES AND,general_but_sufficient,general_natural,IS 14846: 2000;IS 5312 (Part 2): 1986;IS 5312 (Part 1): 2004;IS 14845: 2000,pending,
rq_is_9338_1984_11,Which IS should I use for cast iron screw-down stop valves when the job is water supply?,IS 9338: 1984,CAST IRON SCREW-DOWN STOP VALVES AND,specific,conversational,IS 14846: 2000;IS 5312 (Part 2): 1986;IS 5312 (Part 1): 2004;IS 14845: 2000,pending,
rq_is_9338_1984_12,"Standard selection for water supply: cast iron screw-down stop valves with globe, angle, oblique, or stop-and-check valve types",IS 9338: 1984,CAST IRON SCREW-DOWN STOP VALVES AND,specific,use_case,IS 14846: 2000;IS 5312 (Part 2): 1986;IS 5312 (Part 1): 2004;IS 14845: 2000,pending,
rq_is_9739_1981_01,Require pressure reducing valves for domestic water supply where the distinguishing feature is single-seat diaphragm type pressure reduction,IS 9739: 1981,PRESSURE REDUCING VALVES FOR DOMESTIC,specific,formal,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_9739_1981_02,Procure pressure reducing valves for domestic water supply; material or form should be self-contained direct-acting valve assembly,IS 9739: 1981,PRESSURE REDUCING VALVES FOR DOMESTIC,specific,procurement,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_9739_1981_03,Need an Indian Standard for pressure reducing valves used in domestic water supply with single-seat diaphragm type pressure reduction,IS 9739: 1981,PRESSURE REDUCING VALVES FOR DOMESTIC,specific,technical_natural,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_9739_1981_04,Looking for pressure reducing valves suited to domestic water supply,IS 9739: 1981,PRESSURE REDUCING VALVES FOR DOMESTIC,general_but_sufficient,general_natural,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_9739_1981_05,"We need pressure reducing valves for domestic water supply, especially single-seat diaphragm type pressure reduction",IS 9739: 1981,PRESSURE REDUCING VALVES FOR DOMESTIC,general_but_sufficient,conversational,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_9739_1981_06,Select the standard for domestic water supply where inlet pressure must be reduced,IS 9739: 1981,PRESSURE REDUCING VALVES FOR DOMESTIC,specific,use_case,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_9739_1981_07,Specification needed for self-contained direct-acting valve assembly pressure reducing valves in domestic water supply,IS 9739: 1981,PRESSURE REDUCING VALVES FOR DOMESTIC,specific,formal,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
